,source_id,topic-0,topic-1,topic-2,topic-3,topic-4,topic-5,topic-6,topic-7,topic-8,topic-9,topic-10,topic-11,topic-12,topic-13,topic-14,topic-15,topic-16,topic-17,topic-18,topic-19,topic-20,topic-21,topic-22,topic-23,topic-24,topic-25,topic-26,topic-27,topic-28,topic-29,topic-30,topic-31,topic-32,topic-33,topic-34,topic-35,topic-36,topic-37,topic-38,topic-39,topic-40,topic-41,topic-42,topic-43,topic-44,topic-45,topic-46,topic-47,topic-48,topic-49,topic-50,topic-51,topic-52,topic-53,topic-54,topic-55,topic-56,topic-57,topic-58,topic-59
36105213334894,36105213334894,8.094544682535343e-06,8.094544682535343e-06,8.094544682535343e-06,8.094544682535343e-06,8.094544682535343e-06,8.094544682535343e-06,8.094544682535343e-06,8.094544682535343e-06,8.094544682535343e-06,8.094544682535343e-06,8.094544682535343e-06,8.094544682535343e-06,8.094544682535343e-06,8.094544682535343e-06,8.094544682535343e-06,8.094544682535343e-06,8.094544682535343e-06,8.094544682535343e-06,8.094544682535343e-06,8.094544682535343e-06,8.094544682535343e-06,8.094544682535343e-06,0.8432918787002563,8.094544682535343e-06,8.094544682535343e-06,8.094544682535343e-06,8.094544682535343e-06,8.094544682535343e-06,8.094544682535343e-06,0.0014112754724919796,8.094544682535343e-06,0.014168732799589634,8.094544682535343e-06,8.094544682535343e-06,8.094544682535343e-06,8.094544682535343e-06,8.094544682535343e-06,8.094544682535343e-06,8.094544682535343e-06,8.094544682535343e-06,8.094544682535343e-06,8.094544682535343e-06,8.094544682535343e-06,8.094544682535343e-06,8.094544682535343e-06,8.094544682535343e-06,8.094544682535343e-06,8.094544682535343e-06,8.094544682535343e-06,8.094544682535343e-06,8.094544682535343e-06,8.094544682535343e-06,0.12777046859264374,8.094544682535343e-06,8.094544682535343e-06,8.094544682535343e-06,8.094544682535343e-06,8.094544682535343e-06,0.012912428006529808,8.094544682535343e-06
36105213334902,36105213334902,6.131959708000068e-06,6.131959708000068e-06,6.131959708000068e-06,6.131959708000068e-06,6.131959708000068e-06,6.131959708000068e-06,6.131959708000068e-06,6.131959708000068e-06,6.131959708000068e-06,6.131959708000068e-06,6.131959708000068e-06,6.131959708000068e-06,6.131959708000068e-06,6.131959708000068e-06,6.131959708000068e-06,6.131959708000068e-06,6.131959708000068e-06,6.131959708000068e-06,6.131959708000068e-06,0.03796243295073509,6.131959708000068e-06,6.131959708000068e-06,6.131959708000068e-06,6.131959708000068e-06,6.131959708000068e-06,6.131959708000068e-06,6.131959708000068e-06,6.131959708000068e-06,6.131959708000068e-06,6.131959708000068e-06,6.131959708000068e-06,0.2653849124908447,6.131959708000068e-06,6.131959708000068e-06,6.131959708000068e-06,0.013688786886632442,6.131959708000068e-06,6.131959708000068e-06,6.131959708000068e-06,6.131959708000068e-06,6.131959708000068e-06,6.131959708000068e-06,6.131959708000068e-06,6.131959708000068e-06,6.131959708000068e-06,0.5664440393447876,0.013708369806408882,6.131959708000068e-06,6.131959708000068e-06,0.10248032212257385,6.131959708000068e-06,6.131959708000068e-06,6.131959708000068e-06,6.131959708000068e-06,6.131959708000068e-06,6.131959708000068e-06,6.131959708000068e-06,6.131959708000068e-06,6.131959708000068e-06,6.131959708000068e-06
36105213334910,36105213334910,1.754386175889522e-05,0.19056442379951477,1.754386175889522e-05,1.754386175889522e-05,1.754386175889522e-05,1.754386175889522e-05,1.754386175889522e-05,1.754386175889522e-05,1.754386175889522e-05,1.754386175889522e-05,1.754386175889522e-05,1.754386175889522e-05,1.754386175889522e-05,1.754386175889522e-05,1.754386175889522e-05,0.5527703762054443,1.754386175889522e-05,1.754386175889522e-05,1.754386175889522e-05,1.754386175889522e-05,1.754386175889522e-05,1.754386175889522e-05,1.754386175889522e-05,1.754386175889522e-05,1.754386175889522e-05,1.754386175889522e-05,1.754386175889522e-05,1.754386175889522e-05,1.754386175889522e-05,1.754386175889522e-05,1.754386175889522e-05,1.754386175889522e-05,0.009291446767747402,1.754386175889522e-05,0.19865038990974426,1.754386175889522e-05,1.754386175889522e-05,1.754386175889522e-05,1.754386175889522e-05,0.04775843769311905,1.754386175889522e-05,1.754386175889522e-05,1.754386175889522e-05,1.754386175889522e-05,1.754386175889522e-05,1.754386175889522e-05,1.754386175889522e-05,1.754386175889522e-05,1.754386175889522e-05,1.754386175889522e-05,1.754386175889522e-05,1.754386175889522e-05,1.754386175889522e-05,1.754386175889522e-05,1.754386175889522e-05,1.754386175889522e-05,1.754386175889522e-05,1.754386175889522e-05,1.754386175889522e-05,1.754386175889522e-05
36105213334928,36105213334928,6.317917268461315e-06,6.317917268461315e-06,6.317917268461315e-06,6.317917268461315e-06,6.317917268461315e-06,6.317917268461315e-06,6.317917268461315e-06,6.317917268461315e-06,6.317917268461315e-06,6.317917268461315e-06,6.317917268461315e-06,6.317917268461315e-06,6.317917268461315e-06,6.317917268461315e-06,6.317917268461315e-06,6.317917268461315e-06,6.317917268461315e-06,6.317917268461315e-06,6.317917268461315e-06,6.317917268461315e-06,6.317917268461315e-06,6.317917268461315e-06,6.317917268461315e-06,6.317917268461315e-06,6.317917268461315e-06,6.317917268461315e-06,6.317917268461315e-06,6.317917268461315e-06,6.317917268461315e-06,6.317917268461315e-06,6.317917268461315e-06,0.4423692226409912,6.317917268461315e-06,0.0016411903779953718,6.317917268461315e-06,0.01548305619508028,0.03818092495203018,6.317917268461315e-06,6.317917268461315e-06,6.317917268461315e-06,6.317917268461315e-06,6.317917268461315e-06,6.317917268461315e-06,6.317917268461315e-06,6.317917268461315e-06,6.317917268461315e-06,6.317917268461315e-06,6.317917268461315e-06,0.019249411299824715,0.4827350080013275,6.317917268461315e-06,6.317917268461315e-06,6.317917268461315e-06,6.317917268461315e-06,6.317917268461315e-06,6.317917268461315e-06,6.317917268461315e-06,6.317917268461315e-06,6.317917268461315e-06,6.317917268461315e-06
36105213334936,36105213334936,9.45894862525165e-06,9.45894862525165e-06,9.45894862525165e-06,9.45894862525165e-06,9.45894862525165e-06,9.45894862525165e-06,9.45894862525165e-06,9.45894862525165e-06,9.45894862525165e-06,9.45894862525165e-06,9.45894862525165e-06,9.45894862525165e-06,9.45894862525165e-06,9.45894862525165e-06,9.45894862525165e-06,9.45894862525165e-06,9.45894862525165e-06,0.4566575586795807,9.45894862525165e-06,9.45894862525165e-06,9.45894862525165e-06,9.45894862525165e-06,9.45894862525165e-06,9.45894862525165e-06,9.45894862525165e-06,9.45894862525165e-06,9.45894862525165e-06,9.45894862525165e-06,9.45894862525165e-06,9.45894862525165e-06,9.45894862525165e-06,0.0769827589392662,9.45894862525165e-06,9.45894862525165e-06,9.45894862525165e-06,9.45894862525165e-06,9.45894862525165e-06,9.45894862525165e-06,0.0037689709570258856,9.45894862525165e-06,9.45894862525165e-06,9.45894862525165e-06,9.45894862525165e-06,9.45894862525165e-06,9.45894862525165e-06,9.45894862525165e-06,0.4620610177516937,9.45894862525165e-06,9.45894862525165e-06,9.45894862525165e-06,9.45894862525165e-06,9.45894862525165e-06,9.45894862525165e-06,9.45894862525165e-06,9.45894862525165e-06,9.45894862525165e-06,9.45894862525165e-06,9.45894862525165e-06,9.45894862525165e-06,9.45894862525165e-06
36105213334944,36105213334944,0.10476180911064148,1.009489187708823e-05,0.00116224423982203,0.16086995601654053,1.009489187708823e-05,1.009489187708823e-05,1.009489187708823e-05,1.009489187708823e-05,1.009489187708823e-05,1.009489187708823e-05,1.009489187708823e-05,1.009489187708823e-05,1.009489187708823e-05,1.009489187708823e-05,1.009489187708823e-05,1.009489187708823e-05,1.009489187708823e-05,0.019570423290133476,1.009489187708823e-05,1.009489187708823e-05,0.006065491121262312,1.009489187708823e-05,0.01482449285686016,0.019719073548913002,1.009489187708823e-05,1.009489187708823e-05,1.009489187708823e-05,1.009489187708823e-05,1.009489187708823e-05,1.009489187708823e-05,1.009489187708823e-05,0.016261642798781395,1.009489187708823e-05,1.009489187708823e-05,1.009489187708823e-05,1.009489187708823e-05,1.009489187708823e-05,1.009489187708823e-05,0.07604233920574188,1.009489187708823e-05,0.39920154213905334,1.009489187708823e-05,1.009489187708823e-05,1.009489187708823e-05,0.006650320719927549,0.009720081463456154,1.009489187708823e-05,1.009489187708823e-05,0.004645710811018944,0.04493439197540283,1.009489187708823e-05,1.009489187708823e-05,0.11511621624231339,1.009489187708823e-05,1.009489187708823e-05,1.009489187708823e-05,1.009489187708823e-05,1.009489187708823e-05,1.009489187708823e-05,1.009489187708823e-05
36105213334951,36105213334951,2.1017234757891856e-05,2.1017234757891856e-05,2.1017234757891856e-05,2.1017234757891856e-05,2.1017234757891856e-05,0.00934673473238945,2.1017234757891856e-05,2.1017234757891856e-05,2.1017234757891856e-05,2.1017234757891856e-05,0.01783101074397564,2.1017234757891856e-05,2.1017234757891856e-05,2.1017234757891856e-05,2.1017234757891856e-05,2.1017234757891856e-05,2.1017234757891856e-05,0.02485707402229309,2.1017234757891856e-05,2.1017234757891856e-05,2.1017234757891856e-05,2.1017234757891856e-05,2.1017234757891856e-05,2.1017234757891856e-05,2.1017234757891856e-05,2.1017234757891856e-05,2.1017234757891856e-05,2.1017234757891856e-05,2.1017234757891856e-05,2.1017234757891856e-05,2.1017234757891856e-05,2.1017234757891856e-05,2.1017234757891856e-05,2.1017234757891856e-05,2.1017234757891856e-05,2.1017234757891856e-05,2.1017234757891856e-05,2.1017234757891856e-05,2.1017234757891856e-05,2.1017234757891856e-05,2.1017234757891856e-05,2.1017234757891856e-05,2.1017234757891856e-05,2.1017234757891856e-05,2.1017234757891856e-05,2.1017234757891856e-05,2.1017234757891856e-05,2.1017234757891856e-05,2.1017234757891856e-05,2.1017234757891856e-05,2.1017234757891856e-05,2.1017234757891856e-05,0.3471030592918396,2.1017234757891856e-05,2.1017234757891856e-05,0.5997061729431152,2.1017234757891856e-05,2.1017234757891856e-05,2.1017234757891856e-05,2.1017234757891856e-05
36105213334969,36105213334969,0.4464864432811737,1.2870017599198036e-05,1.2870017599198036e-05,1.2870017599198036e-05,1.2870017599198036e-05,1.2870017599198036e-05,1.2870017599198036e-05,1.2870017599198036e-05,1.2870017599198036e-05,1.2870017599198036e-05,1.2870017599198036e-05,1.2870017599198036e-05,1.2870017599198036e-05,1.2870017599198036e-05,1.2870017599198036e-05,1.2870017599198036e-05,1.2870017599198036e-05,1.2870017599198036e-05,1.2870017599198036e-05,1.2870017599198036e-05,0.04547613859176636,1.2870017599198036e-05,1.2870017599198036e-05,0.013504734262824059,1.2870017599198036e-05,1.2870017599198036e-05,1.2870017599198036e-05,1.2870017599198036e-05,1.2870017599198036e-05,1.2870017599198036e-05,1.2870017599198036e-05,1.2870017599198036e-05,1.2870017599198036e-05,1.2870017599198036e-05,1.2870017599198036e-05,1.2870017599198036e-05,1.2870017599198036e-05,1.2870017599198036e-05,0.03192468732595444,1.2870017599198036e-05,0.01805919222533703,0.058111805468797684,1.2870017599198036e-05,1.2870017599198036e-05,1.2870017599198036e-05,0.06834196299314499,1.2870017599198036e-05,0.006311556324362755,1.2870017599198036e-05,0.04202958568930626,1.2870017599198036e-05,1.2870017599198036e-05,0.26911044120788574,1.2870017599198036e-05,1.2870017599198036e-05,1.2870017599198036e-05,1.2870017599198036e-05,1.2870017599198036e-05,1.2870017599198036e-05,1.2870017599198036e-05
36105213334977,36105213334977,6.246877546800533e-06,6.246877546800533e-06,6.246877546800533e-06,5.456833241623826e-05,6.246877546800533e-06,6.246877546800533e-06,6.246877546800533e-06,6.246877546800533e-06,6.246877546800533e-06,6.246877546800533e-06,6.246877546800533e-06,6.246877546800533e-06,6.246877546800533e-06,6.246877546800533e-06,6.246877546800533e-06,6.246877546800533e-06,6.246877546800533e-06,6.246877546800533e-06,6.246877546800533e-06,6.246877546800533e-06,0.061308253556489944,6.246877546800533e-06,6.246877546800533e-06,6.246877546800533e-06,6.246877546800533e-06,6.246877546800533e-06,6.246877546800533e-06,6.246877546800533e-06,6.246877546800533e-06,6.246877546800533e-06,6.246877546800533e-06,6.246877546800533e-06,6.246877546800533e-06,6.246877546800533e-06,6.246877546800533e-06,6.246877546800533e-06,6.246877546800533e-06,0.9382616877555847,6.246877546800533e-06,6.246877546800533e-06,6.246877546800533e-06,6.246877546800533e-06,6.246877546800533e-06,6.246877546800533e-06,6.246877546800533e-06,2.56834155152319e-05,6.246877546800533e-06,6.246877546800533e-06,6.246877546800533e-06,6.246877546800533e-06,6.246877546800533e-06,6.246877546800533e-06,6.246877546800533e-06,6.246877546800533e-06,6.246877546800533e-06,6.246877546800533e-06,6.246877546800533e-06,6.246877546800533e-06,6.246877546800533e-06,6.246877546800533e-06
36105213334993,36105213334993,9.645063073548954e-06,9.645063073548954e-06,9.645063073548954e-06,9.645063073548954e-06,9.645063073548954e-06,9.645063073548954e-06,9.645063073548954e-06,9.645063073548954e-06,9.645063073548954e-06,9.645063073548954e-06,9.645063073548954e-06,9.645063073548954e-06,9.645063073548954e-06,9.645063073548954e-06,0.002694780705496669,9.645063073548954e-06,9.645063073548954e-06,9.645063073548954e-06,9.645063073548954e-06,9.645063073548954e-06,9.645063073548954e-06,9.645063073548954e-06,9.645063073548954e-06,9.645063073548954e-06,9.645063073548954e-06,9.645063073548954e-06,9.645063073548954e-06,9.645063073548954e-06,9.645063073548954e-06,9.645063073548954e-06,9.645063073548954e-06,9.645063073548954e-06,9.645063073548954e-06,9.645063073548954e-06,9.645063073548954e-06,9.645063073548954e-06,9.645063073548954e-06,9.645063073548954e-06,9.645063073548954e-06,9.645063073548954e-06,9.645063073548954e-06,0.8599086403846741,0.003177420701831579,9.645063073548954e-06,9.645063073548954e-06,9.645063073548954e-06,0.0041673677042126656,9.645063073548954e-06,0.08209658414125443,9.645063073548954e-06,9.645063073548954e-06,9.645063073548954e-06,0.04743436351418495,9.645063073548954e-06,9.645063073548954e-06,9.645063073548954e-06,9.645063073548954e-06,9.645063073548954e-06,9.645063073548954e-06,9.645063073548954e-06
36105213335008,36105213335008,2.696871706575621e-05,2.696871706575621e-05,2.696871706575621e-05,2.696871706575621e-05,2.696871706575621e-05,2.696871706575621e-05,2.696871706575621e-05,2.696871706575621e-05,2.696871706575621e-05,2.696871706575621e-05,2.696871706575621e-05,2.696871706575621e-05,2.696871706575621e-05,2.696871706575621e-05,2.696871706575621e-05,2.696871706575621e-05,2.696871706575621e-05,2.696871706575621e-05,2.696871706575621e-05,2.696871706575621e-05,2.696871706575621e-05,2.696871706575621e-05,2.696871706575621e-05,2.696871706575621e-05,2.696871706575621e-05,2.696871706575621e-05,2.696871706575621e-05,2.696871706575621e-05,2.696871706575621e-05,2.696871706575621e-05,2.696871706575621e-05,2.696871706575621e-05,2.696871706575621e-05,2.696871706575621e-05,2.696871706575621e-05,2.696871706575621e-05,2.696871706575621e-05,2.696871706575621e-05,2.696871706575621e-05,2.696871706575621e-05,2.696871706575621e-05,2.696871706575621e-05,2.696871706575621e-05,2.696871706575621e-05,2.696871706575621e-05,0.9964441657066345,2.696871706575621e-05,2.696871706575621e-05,0.0019916200544685125,2.696871706575621e-05,2.696871706575621e-05,2.696871706575621e-05,2.696871706575621e-05,2.696871706575621e-05,2.696871706575621e-05,2.696871706575621e-05,2.696871706575621e-05,2.696871706575621e-05,2.696871706575621e-05,2.696871706575621e-05
36105213335016,36105213335016,0.3322014808654785,3.7579854961222736e-06,3.7579854961222736e-06,0.004105851519852877,3.7579854961222736e-06,3.7579854961222736e-06,0.009077867493033409,3.7579854961222736e-06,0.0003123472270090133,3.7579854961222736e-06,3.7579854961222736e-06,3.7579854961222736e-06,3.7579854961222736e-06,3.7579854961222736e-06,3.7579854961222736e-06,3.7579854961222736e-06,3.7579854961222736e-06,3.7579854961222736e-06,3.7579854961222736e-06,3.7579854961222736e-06,3.7579854961222736e-06,3.7579854961222736e-06,3.7579854961222736e-06,0.1328737884759903,3.7579854961222736e-06,3.7579854961222736e-06,3.7579854961222736e-06,3.7579854961222736e-06,3.7579854961222736e-06,3.7579854961222736e-06,3.7579854961222736e-06,3.7579854961222736e-06,3.7579854961222736e-06,0.007283482700586319,3.7579854961222736e-06,3.7579854961222736e-06,3.7579854961222736e-06,3.7579854961222736e-06,0.21370826661586761,3.7579854961222736e-06,3.7579854961222736e-06,3.7579854961222736e-06,3.7579854961222736e-06,0.14429634809494019,3.7579854961222736e-06,3.7579854961222736e-06,0.014188422821462154,3.7579854961222736e-06,0.05018171668052673,3.7579854961222736e-06,3.7579854961222736e-06,3.7579854961222736e-06,0.09158626943826675,3.7579854961222736e-06,3.7579854961222736e-06,3.7579854961222736e-06,3.7579854961222736e-06,3.7579854961222736e-06,3.7579854961222736e-06,3.7579854961222736e-06
36105213335040,36105213335040,0.06395145505666733,3.926187673641834e-06,3.926187673641834e-06,3.926187673641834e-06,3.926187673641834e-06,3.926187673641834e-06,3.926187673641834e-06,3.926187673641834e-06,3.926187673641834e-06,3.926187673641834e-06,3.926187673641834e-06,3.926187673641834e-06,3.926187673641834e-06,3.926187673641834e-06,3.926187673641834e-06,3.926187673641834e-06,3.926187673641834e-06,3.926187673641834e-06,3.926187673641834e-06,3.926187673641834e-06,0.01637144200503826,3.926187673641834e-06,3.926187673641834e-06,0.06489712744951248,3.926187673641834e-06,0.7416884303092957,3.926187673641834e-06,3.926187673641834e-06,3.926187673641834e-06,3.926187673641834e-06,3.926187673641834e-06,0.004673933610320091,3.926187673641834e-06,3.926187673641834e-06,3.926187673641834e-06,0.010387392714619637,3.926187673641834e-06,3.926187673641834e-06,3.926187673641834e-06,3.926187673641834e-06,0.0017869635485112667,3.926187673641834e-06,3.926187673641834e-06,3.926187673641834e-06,3.926187673641834e-06,0.02374371513724327,3.926187673641834e-06,3.926187673641834e-06,3.926187673641834e-06,3.926187673641834e-06,3.926187673641834e-06,3.926187673641834e-06,0.07183923572301865,3.926187673641834e-06,3.926187673641834e-06,3.926187673641834e-06,0.0004640436382032931,3.926187673641834e-06,3.926187673641834e-06,3.926187673641834e-06
36105213335065,36105213335065,8.516437446814962e-06,8.516437446814962e-06,8.516437446814962e-06,8.516437446814962e-06,8.516437446814962e-06,8.516437446814962e-06,8.516437446814962e-06,8.516437446814962e-06,0.6148205995559692,8.516437446814962e-06,8.516437446814962e-06,8.516437446814962e-06,8.516437446814962e-06,8.516437446814962e-06,8.516437446814962e-06,8.516437446814962e-06,8.516437446814962e-06,0.13523715734481812,8.516437446814962e-06,8.516437446814962e-06,8.516437446814962e-06,8.516437446814962e-06,8.516437446814962e-06,8.516437446814962e-06,8.516437446814962e-06,8.516437446814962e-06,8.516437446814962e-06,0.006286032497882843,8.516437446814962e-06,8.516437446814962e-06,8.516437446814962e-06,8.516437446814962e-06,8.516437446814962e-06,8.516437446814962e-06,8.516437446814962e-06,8.516437446814962e-06,8.516437446814962e-06,8.516437446814962e-06,8.516437446814962e-06,8.516437446814962e-06,8.516437446814962e-06,8.516437446814962e-06,8.516437446814962e-06,8.516437446814962e-06,8.516437446814962e-06,0.18003113567829132,8.516437446814962e-06,8.516437446814962e-06,8.516437446814962e-06,8.516437446814962e-06,8.516437446814962e-06,8.516437446814962e-06,0.00035309913801029325,8.516437446814962e-06,8.516437446814962e-06,8.516437446814962e-06,0.06281214207410812,8.516437446814962e-06,8.516437446814962e-06,8.516437446814962e-06
36105213335081,36105213335081,0.726957380771637,3.404139533813577e-06,3.404139533813577e-06,3.404139533813577e-06,3.404139533813577e-06,0.12445409595966339,3.404139533813577e-06,3.404139533813577e-06,3.404139533813577e-06,3.404139533813577e-06,3.404139533813577e-06,3.404139533813577e-06,3.404139533813577e-06,3.404139533813577e-06,0.002223517280071974,3.404139533813577e-06,3.404139533813577e-06,3.404139533813577e-06,3.404139533813577e-06,3.404139533813577e-06,3.404139533813577e-06,3.404139533813577e-06,3.404139533813577e-06,3.404139533813577e-06,3.404139533813577e-06,3.404139533813577e-06,3.404139533813577e-06,3.404139533813577e-06,3.404139533813577e-06,3.404139533813577e-06,3.404139533813577e-06,3.404139533813577e-06,3.404139533813577e-06,3.404139533813577e-06,3.404139533813577e-06,3.404139533813577e-06,3.404139533813577e-06,3.404139533813577e-06,0.029011573642492294,0.11716620624065399,3.404139533813577e-06,3.404139533813577e-06,3.404139533813577e-06,3.404139533813577e-06,3.404139533813577e-06,3.404139533813577e-06,3.404139533813577e-06,3.404139533813577e-06,3.404139533813577e-06,3.404139533813577e-06,3.404139533813577e-06,3.404139533813577e-06,3.404139533813577e-06,3.404139533813577e-06,3.404139533813577e-06,3.404139533813577e-06,3.404139533813577e-06,3.404139533813577e-06,3.404139533813577e-06,3.404139533813577e-06
36105213335115,36105213335115,0.05391210317611694,2.0300447431509383e-05,2.0300447431509383e-05,2.0300447431509383e-05,2.0300447431509383e-05,2.0300447431509383e-05,2.0300447431509383e-05,2.0300447431509383e-05,2.0300447431509383e-05,2.0300447431509383e-05,2.0300447431509383e-05,2.0300447431509383e-05,2.0300447431509383e-05,2.0300447431509383e-05,2.0300447431509383e-05,2.0300447431509383e-05,2.0300447431509383e-05,2.0300447431509383e-05,0.0335843563079834,2.0300447431509383e-05,0.07294382154941559,2.0300447431509383e-05,0.034708574414253235,0.23468813300132751,2.0300447431509383e-05,2.0300447431509383e-05,2.0300447431509383e-05,0.004901035688817501,2.0300447431509383e-05,2.0300447431509383e-05,2.0300447431509383e-05,0.008514170534908772,2.0300447431509383e-05,2.0300447431509383e-05,2.0300447431509383e-05,2.0300447431509383e-05,2.0300447431509383e-05,2.0300447431509383e-05,2.0300447431509383e-05,2.0300447431509383e-05,2.0300447431509383e-05,2.0300447431509383e-05,2.0300447431509383e-05,2.0300447431509383e-05,0.08469872176647186,2.0300447431509383e-05,2.0300447431509383e-05,2.0300447431509383e-05,2.0300447431509383e-05,2.0300447431509383e-05,2.0300447431509383e-05,2.0300447431509383e-05,0.47101375460624695,2.0300447431509383e-05,2.0300447431509383e-05,2.0300447431509383e-05,2.0300447431509383e-05,2.0300447431509383e-05,2.0300447431509383e-05,2.0300447431509383e-05
36105213335123,36105213335123,4.281189376342809e-06,4.281189376342809e-06,4.281189376342809e-06,4.281189376342809e-06,4.281189376342809e-06,4.281189376342809e-06,4.281189376342809e-06,4.281189376342809e-06,4.281189376342809e-06,4.281189376342809e-06,4.281189376342809e-06,0.0004223500727675855,4.281189376342809e-06,4.281189376342809e-06,4.281189376342809e-06,4.281189376342809e-06,4.281189376342809e-06,0.024927016347646713,4.281189376342809e-06,4.281189376342809e-06,4.281189376342809e-06,4.281189376342809e-06,4.281189376342809e-06,4.281189376342809e-06,4.281189376342809e-06,4.281189376342809e-06,4.281189376342809e-06,4.281189376342809e-06,4.281189376342809e-06,4.281189376342809e-06,4.281189376342809e-06,0.061101388186216354,4.281189376342809e-06,4.281189376342809e-06,0.9125607013702393,4.281189376342809e-06,4.281189376342809e-06,4.281189376342809e-06,4.281189376342809e-06,4.281189376342809e-06,4.281189376342809e-06,4.281189376342809e-06,4.281189376342809e-06,4.281189376342809e-06,4.281189376342809e-06,4.281189376342809e-06,4.281189376342809e-06,4.281189376342809e-06,0.0007530773291364312,4.281189376342809e-06,4.281189376342809e-06,4.281189376342809e-06,4.281189376342809e-06,4.281189376342809e-06,4.281189376342809e-06,4.281189376342809e-06,4.281189376342809e-06,4.281189376342809e-06,4.281189376342809e-06,4.281189376342809e-06
36105213335156,36105213335156,5.409499408415286e-06,5.409499408415286e-06,5.409499408415286e-06,5.409499408415286e-06,5.409499408415286e-06,0.6286717057228088,5.409499408415286e-06,5.409499408415286e-06,5.409499408415286e-06,5.409499408415286e-06,5.409499408415286e-06,5.409499408415286e-06,5.409499408415286e-06,5.409499408415286e-06,5.409499408415286e-06,5.409499408415286e-06,5.409499408415286e-06,0.13592709600925446,5.409499408415286e-06,5.409499408415286e-06,5.409499408415286e-06,5.409499408415286e-06,5.409499408415286e-06,5.409499408415286e-06,5.409499408415286e-06,5.409499408415286e-06,5.409499408415286e-06,0.011126543395221233,5.409499408415286e-06,5.409499408415286e-06,5.409499408415286e-06,5.409499408415286e-06,0.1462809294462204,5.409499408415286e-06,5.409499408415286e-06,5.409499408415286e-06,5.409499408415286e-06,0.07769624143838882,5.409499408415286e-06,5.409499408415286e-06,5.409499408415286e-06,5.409499408415286e-06,5.409499408415286e-06,5.409499408415286e-06,5.409499408415286e-06,5.409499408415286e-06,5.409499408415286e-06,5.409499408415286e-06,5.409499408415286e-06,5.409499408415286e-06,5.409499408415286e-06,5.409499408415286e-06,5.409499408415286e-06,5.409499408415286e-06,5.409499408415286e-06,5.409499408415286e-06,5.409499408415286e-06,5.409499408415286e-06,5.409499408415286e-06,5.409499408415286e-06
36105213335172,36105213335172,1.0501996257517021e-05,1.0501996257517021e-05,1.0501996257517021e-05,1.0501996257517021e-05,1.0501996257517021e-05,1.0501996257517021e-05,1.0501996257517021e-05,1.0501996257517021e-05,1.0501996257517021e-05,1.0501996257517021e-05,1.0501996257517021e-05,1.0501996257517021e-05,1.0501996257517021e-05,1.0501996257517021e-05,1.0501996257517021e-05,1.0501996257517021e-05,1.0501996257517021e-05,1.0501996257517021e-05,1.0501996257517021e-05,1.0501996257517021e-05,1.0501996257517021e-05,1.0501996257517021e-05,1.0501996257517021e-05,1.0501996257517021e-05,1.0501996257517021e-05,1.0501996257517021e-05,1.0501996257517021e-05,1.0501996257517021e-05,0.6181505918502808,1.0501996257517021e-05,1.0501996257517021e-05,1.0501996257517021e-05,1.0501996257517021e-05,1.0501996257517021e-05,1.0501996257517021e-05,1.0501996257517021e-05,1.0501996257517021e-05,1.0501996257517021e-05,1.0501996257517021e-05,1.0501996257517021e-05,1.0501996257517021e-05,1.0501996257517021e-05,1.0501996257517021e-05,1.0501996257517021e-05,1.0501996257517021e-05,1.0501996257517021e-05,1.0501996257517021e-05,1.0501996257517021e-05,1.0501996257517021e-05,1.0501996257517021e-05,1.0501996257517021e-05,1.0501996257517021e-05,0.33333253860473633,1.0501996257517021e-05,0.047918226569890976,1.0501996257517021e-05,1.0501996257517021e-05,1.0501996257517021e-05,1.0501996257517021e-05,1.0501996257517021e-05
36105213335180,36105213335180,1.5842841094126925e-05,1.5842841094126925e-05,1.5842841094126925e-05,1.5842841094126925e-05,1.5842841094126925e-05,1.5842841094126925e-05,1.5842841094126925e-05,1.5842841094126925e-05,1.5842841094126925e-05,1.5842841094126925e-05,1.5842841094126925e-05,1.5842841094126925e-05,1.5842841094126925e-05,0.005022669676691294,1.5842841094126925e-05,1.5842841094126925e-05,1.5842841094126925e-05,1.5842841094126925e-05,1.5842841094126925e-05,1.5842841094126925e-05,0.0014307867968454957,1.5842841094126925e-05,1.5842841094126925e-05,1.5842841094126925e-05,1.5842841094126925e-05,1.5842841094126925e-05,1.5842841094126925e-05,1.5842841094126925e-05,1.5842841094126925e-05,1.5842841094126925e-05,1.5842841094126925e-05,1.5842841094126925e-05,1.5842841094126925e-05,1.5842841094126925e-05,1.5842841094126925e-05,1.5842841094126925e-05,1.5842841094126925e-05,0.8148652911186218,1.5842841094126925e-05,0.17649734020233154,1.5842841094126925e-05,1.5842841094126925e-05,0.0013126260600984097,1.5842841094126925e-05,1.5842841094126925e-05,1.5842841094126925e-05,1.5842841094126925e-05,1.5842841094126925e-05,1.5842841094126925e-05,1.5842841094126925e-05,1.5842841094126925e-05,1.5842841094126925e-05,1.5842841094126925e-05,1.5842841094126925e-05,1.5842841094126925e-05,1.5842841094126925e-05,1.5842841094126925e-05,1.5842841094126925e-05,1.5842841094126925e-05,1.5842841094126925e-05
